Id_station,Id_omm,Nom_usuel,Latitude,Longitude,Altitude,Date_ouverture,Pack
66082004,7737.0,FORMIGUERES,42.616,2.111333,1495,2005-07-01,RADOME
66088003,,ILLE-SUR-TET,42.659833,2.614167,158,2019-11-01,RADOME
66119002,,MOSSET,42.675667,2.320333,750,1924-01-01,ETENDU
66136001,7747.0,PERPIGNAN,42.737167,2.872833,42,1924-11-01,RADOME
66137003,,LE PERTHUS,42.473333,2.8595,295,1989-10-01,ETENDU
66148001,7749.0,CAP BEAR,42.516167,3.133667,72,1879-09-01,RADOME
66157001,,RAILLEU,42.586667,2.181,1366,1958-08-01,ETENDU
66183001,,ST MARSAL,42.539167,2.622,690,1947-04-01,ETENDU
66187006,,ST PAUL DE FENOUILLET,42.8205,2.485333,300,2005-07-01,RADOME
66194002,,SERRALONGUE,42.399833,2.557833,700,1985-08-01,RADOME
66202001,,TARGASONNE,42.504,1.973333,1600,2017-03-06,RADOME
66204002,,TAURINYA,42.580333,2.4105,770,2012-06-21,ETENDU
66204400,,CANIGOU-NIVOSE,42.536667,2.465,2160,1996-07-23,ETENDU
66206004,,LE TECH LA LLAU_SAPC,42.439833,2.5125,927,2006-10-25,ETENDU
66212001,,TORREILLES,42.755,2.978333,7,1977-06-01,RADOME
66230001,,VINCA,42.6555,2.547833,251,1973-01-01,ETENDU
66233001,,VIVES,42.5365,2.760833,261,1998-01-01,RADOME
67027001,,BELMONT,48.406333,7.267167,1065,2006-05-10,RADOME
67029001,,BERG,48.884333,7.151667,350,2003-06-01,RADOME
67067001,,BRUMATH,48.724667,7.709667,139,1935-01-01,ETENDU
67083002,,DAMBACH_SAPC,48.999333,7.661667,234,2017-11-23,ETENDU
67115001,,EBERSHEIM,48.3085,7.4945,164,1934-04-01,ETENDU
67122001,,WANGENBOURG_SAPC,48.6425,7.307,460,1990-05-01,ETENDU
67124001,7190.0,STRASBOURG-ENTZHEIM,48.5495,7.640333,150,1923-04-01,RADOME
67126002,,ERCKARTSWILLER_SAPC,48.873,7.364167,245,2015-10-21,ETENDU
67165006,,GRANDFONTAINE_SAPC,48.507667,7.148,736,2016-08-11,ETENDU
67180001,,HAGUENAU,48.836333,7.801167,153,1920-05-01,ETENDU
67210002,,LE HOHWALD_SAPC,48.4015,7.33,591,1990-05-01,ETENDU
67443001,,SCHEIBENHARD,48.964167,8.1455,144,2006-08-01,RADOME
67462004,,SELESTAT SA,48.272833,7.478333,173,1992-03-01,RADOME
67482001,,STRASBOURG - BOTANIQUE,48.581833,7.768833,139,1922-01-01,ETENDU
67498001,,UHRWILLER_SAPC,48.883667,7.5815,217,2003-08-10,ETENDU
67507003,,VILLE,48.343,7.306167,264,1989-10-01,ETENDU
67516001,,WALTENHEIM-SUR-ZORN,48.7435,7.61,252,2004-09-01,RADOME
68028001,,BERGHEIM-INRAE,48.216333,7.345833,309,1987-03-01,ETENDU
68062001,,CARSPACH,47.632,7.212833,332,2004-08-01,RADOME
68066001,,COLMAR-INRAE,48.063333,7.33,202,1972-04-01,ETENDU
68102001,7845.0,GEISHOUSE_SAPC,47.875333,7.056833,618,1964-01-01,ETENDU
68112005,,GUEBWILLER,47.903667,7.225833,273,1991-10-01,ETENDU
68165001,,KIFFIS,47.438,7.355667,576,1897-01-01,ETENDU
68171002,,KRUTH_SAPC,47.944167,6.955,512,1995-05-01,ETENDU
68188002,,LINTHAL_SAPC,47.9415,7.114,488,1967-01-01,ETENDU
68190001,,LUCELLE_SAPC,47.438333,7.268167,690,1987-04-01,ETENDU
68205001,7197.0,COLMAR-MEYENHEIM,47.928667,7.407667,207,1956-09-01,RADOME
68224006,,MULHOUSE,47.75,7.288833,245,1953-05-01,RADOME
68226005,,MUNSTER_SAPC,48.047167,7.117333,420,2001-11-01,ETENDU
68231001,,NEUF-BRISACH,48.026167,7.574667,195,1916-01-01,ETENDU
68247001,,ODEREN - VALLEE,47.909667,6.970333,457,1879-01-01,ETENDU
68247003,7843.0,MARKSTEIN CRETE,47.923,7.031667,1184,1988-10-01,RADOME
68249002,,ORBEY LAC BLANC_SAPC,48.135833,7.103833,1080,1972-01-01,ETENDU
68287001,,ROUFFACH - CHS,47.954,7.291667,208,1932-01-01,ETENDU
68297001,7299.0,BALE-MULHOUSE,47.614333,7.51,263,1946-08-01,RADOME
68307001,7840.0,SEWEN - LAC ALFELD_SAPC,47.8155,6.873833,620,1888-11-01,ETENDU
68338001,,TROIS-EPIS_SAPC,48.1015,7.231,656,1985-07-01,ETENDU
69008001,,ANCY_SAPC,45.843333,4.508167,626,2018-10-22,ETENDU
69028001,,BRINDAS,45.713333,4.693167,317,2004-11-01,RADOME
69029001,7480.0,LYON-BRON,45.721333,4.949167,202,1888-01-01,RADOME
69066003,,COURS LA VILLE_SAPC,46.098667,4.325833,578,2016-04-28,ETENDU
69114001,,LIERGUES_SAPC,45.9765,4.650333,290,1992-05-01,ETENDU
69123002,,LYON TETE D'OR,45.772833,4.855167,170,1961-01-01,ETENDU
69135001,,MONSOLS,46.219167,4.523167,525,1936-01-01,ETENDU
69141001,,MORNANT,45.6145,4.673833,343,1888-11-01,ETENDU
69174002,,LES SAUVAGES,45.935333,4.384167,831,1997-04-01,RADOME
69196001,,ST-DIDIER-BEAUJ,46.164167,4.566333,345,1959-03-01,ETENDU
69203001,,ST-GENIS-L'ARGENTIERE,45.7,4.4845,512,1930-01-01,ETENDU
69204002,,ST-GENIS-LAVAL,45.694667,4.782333,290,1881-01-01,ETENDU
69206001,,ST-GEORGES-REN,46.058167,4.710833,190,2002-05-01,RADOME
69238001,,ST-SYMPHORIEN-C,45.638667,4.471333,610,1948-01-01,ETENDU
69239002,,SAINT-VERAND,45.916333,4.521167,390,2006-12-01,ETENDU
69258001,,VAUXRENARD,46.217,4.6285,740,1901-01-01,RADOME
69264001,,VILLEFRANCHE,45.987167,4.737667,174,1930-01-01,ETENDU
69299001,7481.0,LYON-ST EXUPERY,45.7265,5.077833,235,1975-04-01,RADOME
70006001,,AILLEVILLERS,47.915,6.338333,275,1950-02-01,ETENDU
70061002,,BELFAHY_SAPC,47.784167,6.730833,847,1992-04-01,ETENDU
70104001,,BUCEY-LES-GY,47.422667,5.8425,215,1946-01-01,ETENDU
70132001,,CHARGEY-LES-GRAY,47.507,5.5955,244,1997-03-01,RADOME
70165001,,COMBEAUFONTAINE,47.708667,5.8915,252,1950-01-01,ETENDU
70168001,,CONFLANS-SUR-LA,47.817,6.208667,230,1950-02-01,ETENDU
70229001,,FAYMONT_SAPC,47.606667,6.585833,398,2018-11-21,ETENDU
70245003,,FOUGEROLLES_SAPC,47.8985,6.388833,315,1991-03-01,ETENDU
70261001,,FROTEY_SAPC,47.639167,6.1965,360,1991-06-01,ETENDU
70283006,,BALLON DE SERVANCE,47.830833,6.791333,1213,2005-06-15,RADOME
70414001,7835.0,PLANCHER-LES-MI,47.772833,6.746333,529,1950-01-01,ETENDU
70447002,,RIOZ,47.438167,6.062,275,2001-07-01,RADOME
70473001,7292.0,LUXEUIL,47.787,6.363833,271,1918-01-01,RADOME
70545001,,VENISEY,47.836,5.990167,243,2003-09-01,RADOME
70550001,,VESOUL VILLE,47.648833,6.163667,242,1845-01-01,ETENDU
70561002,,VILLERSEXEL SA,47.543667,6.433,290,1992-11-01,RADOME
71014004,,AUTUN,46.972,4.263167,303,1990-08-01,RADOME
71022003,,BAUDEMONT_SAPC,46.285667,4.281833,396,2014-11-14,ETENDU
71056003,,BRANGES_SAPC,46.645833,5.206667,197,2018-06-25,ETENDU
71081001,,CHALON-CHAMPFO,46.827,4.825667,187,1991-09-01,RADOME
71105001,7385.0,MACON,46.2945,4.794333,219,1943-02-01,RADOME
71106001,,CHAROLLES,46.4395,4.281167,282,1949-05-01,ETENDU
71190001,,EPINAC,46.997667,4.496333,325,1903-01-01,ETENDU
71230002,,GUEUGNON,46.598167,4.020833,305,1979-07-01,ETENDU
71240001,,JALOGNY_SAPC,46.402167,4.651,246,1977-01-01,ETENDU
71267001,,LUGNY,46.477333,4.823333,247,1937-01-01,ETENDU
71289001,,MATOUR_SAPC,46.304,4.480333,415,1989-03-01,ETENDU
71320001,7382.0,MT-ST-VINCENT,46.627667,4.477,601,1943-01-01,RADOME
71340002,,PALINGES,46.554667,4.228,281,1885-01-01,ETENDU
71464001,,ST-MAURICE-LES-COUCHES_SAPC,46.881833,4.594833,300,1987-01-01,ETENDU
71482001,,ST-SYMPHORIEN DE MARMAGNE,46.852167,4.336167,349,1931-01-01,ETENDU
71491001,7379.0,ST YAN,46.408333,4.0165,242,1954-01-01,RADOME
71523001,,SIMARD,46.714167,5.181167,211,2014-02-01,ETENDU
71541001,,TORPES_SAPC,46.835833,5.335667,190,2018-12-06,ETENDU
71558001,,VARENNES-ST-SA,46.529333,5.255333,207,1975-01-01,RADOME
71589001,,VITRY/LOIRE,46.691667,3.721667,258,1983-04-01,ETENDU
72042001,,BOULOIRE,47.984333,0.491833,134,1921-02-01,ETENDU
72086001,,COMMERVEIL_SAPC,48.315333,0.353667,105,2008-01-17,ETENDU
72093001,,CORMES,48.179667,0.710167,122,1985-06-01,ETENDU
72137006,,LA FRESNAYE,48.433333,0.212167,146,1949-09-01,ETENDU
72172003,,LE LUART,48.076333,0.591,112,2005-03-14,RADOME
72175002,,LUCHE-PRINGE,47.713,0.088167,92,2003-07-08,RADOME
72181001,7235.0,LE MANS,47.945833,0.194167,51,1944-11-01,RADOME
72189001,,MAROLLES LES BR,48.243333,0.340833,65,1947-09-01,ETENDU
72237001,,PIRMIL,47.906833,-0.103333,66,1957-06-01,ETENDU
72255001,,ROUESSE-VASSE,48.139333,-0.225667,206,2003-08-01,RADOME
72264001,,SABLE SUR SARTH,47.840167,-0.302667,41,1949-10-01,ETENDU
72275003,,SAINT CORNEILLE,48.078833,0.345,62,1999-04-01,ETENDU
72284001,,SAINT GERMAIN_SAPC,48.301333,0.093,85,2003-01-01,ETENDU
72339001,,SOULIGNE FLACE,47.964667,0.017333,64,1949-09-01,ETENDU
72351002,,TENNIE,48.1035,-0.05,103,1984-07-01,ETENDU
72357001,,THOREE LES PINS,47.659333,0.0225,78,1947-08-01,ETENDU
72361001,,TRESSON_SAPC,47.885333,0.5595,154,2008-12-05,ETENDU
72377002,,VILLAINES-SOUS-MALICORNE,47.745833,-0.1085,87,2001-02-01,ETENDU
73013002,,ALBIEZ-MONTROND,45.210667,6.336333,1633,2023-05-05,ETENDU
73026001,7496.0,AVRIEUX,45.214,6.716833,1104,1948-01-01,ETENDU
73034002,,BEAUFORT-SUR-DORON,45.691,6.568667,1036,1942-01-01,ETENDU
73040005,,BESSANS-CLIM,45.322833,7.002333,1731,1883-01-01,ETENDU
73040402,,BONNEVAL-NIVOSE,45.351667,7.051167,2741,1996-01-08,ETENDU
73051001,,MONT DU CHAT,45.6605,5.8215,1496,2005-08-01,RADOME
73052002,,BOURGET EN HUILE_SAPC,45.486667,6.207667,820,2015-11-16,ETENDU
73054001,7497.0,BOURG ST MAURICE,45.612667,6.763333,865,1945-04-01,RADOME
73055001,,BOZEL,45.44,6.6495,865,1934-06-01,ETENDU
73064001,,CHALLES LES EAUX,45.565167,5.970333,298,1940-01-01,ETENDU
73071403,,BELLECOTE-NIVOSE,45.489,6.771167,2992,1982-01-26,ETENDU
73093001,,GRANDE PAREI NIVOSE,45.614667,6.6475,2260,2011-09-27,ETENDU
73098003,,FECLAZ_SAPC,45.647167,5.983667,1328,1993-01-01,ETENDU
73107001,,ENTREMONT LE VIEUX_SAPC,45.444167,5.9005,1059,2013-01-31,ETENDU
73132003,,COL-DES-SAISIES,45.755,6.535333,1614,1988-01-01,RADOME
73139001,,JARSY_SAPC,45.658833,6.176833,832,2016-06-16,ETENDU
73139401,,ALLANT-NIVOSE,45.663833,6.211833,1684,2008-10-01,ETENDU
73144001,,MONT CENIS,45.269333,6.899167,2032,1988-11-01,RADOME
73146001,,LESCHERAINES,45.715167,6.108333,591,1938-09-01,ETENDU
73150004,,LA PLAGNE_SAPC,45.500333,6.675167,2120,2017-04-11,ETENDU
73167001,,MONTGELLAFREY,45.393,6.321,1057,1934-05-01,ETENDU
73171002,,MONTMELIAN,45.493833,6.049167,264,2003-11-01,RADOME
73187006,,LA LECHERE_SAPC,45.549167,6.501,1195,2007-05-01,ETENDU
73191001,,NOVALAISE,45.597333,5.776833,460,1956-07-01,ETENDU
73220001,,ST-ALBAN DES HURTIERES,45.477167,6.271333,610,1934-06-01,ETENDU
73229001,,ST-CHRISTOPHE LA-GROTTE,45.452833,5.777333,420,1984-11-01,ETENDU
73242003,,ST JEAN D'ARVES_SAPC,45.206833,6.278833,1573,2015-08-26,ETENDU
73244001,,ST-JEAN DE BELLEVILLE,45.427667,6.482833,1150,1934-06-01,ETENDU
73255003,,STE MARIE CUINES,45.3435,6.307167,460,1997-07-01,RADOME
73257001,,ST-MARTIN DE BELLEVILLE,45.368167,6.5105,1443,1952-09-01,ETENDU
73257003,,LA MASSE,45.297333,6.508333,2800,1989-01-01,RADOME
73257005,,VAL THORENS_SAPC,45.294,6.581,2277,2017-09-25,ETENDU
73258001,,ST-MARTIN DE LA PORTE,45.238833,6.446167,763,1934-05-01,ETENDU
73261001,,ST-MICHEL DE MAURIENNE LE THYL,45.223667,6.490833,1345,1934-05-01,ETENDU
73261003,,ST MICHEL MAUR_SAPC,45.218167,6.4645,698,1997-04-01,ETENDU
73280001,,ST-SORLIN D'ARVES,45.224,6.216333,1694,1932-01-01,ETENDU
73290002,,TERMIGNON-CLIM,45.274833,6.8145,1280,1934-05-01,ETENDU
73296005,,TIGNES_SAPC,45.467,6.907167,2084,1989-12-01,ETENDU
73296406,,LE CHEVRIL-NIVOSE,45.499667,6.955333,2559,1996-11-07,ETENDU
73297003,,ALBERTVILLE,45.627833,6.327667,314,2020-07-01,RADOME
73303005,,UGINE,45.759167,6.421,539,1997-01-01,ETENDU
73304005,,VAL D'ISERE JOS,45.444833,6.978167,1850,1988-01-01,RADOME
73306401,,LES ROCHILLES-NIVOSE,45.085,6.469,2444,1982-01-26,ETENDU
73322001,,LA NORMA_SAPC,45.190667,6.7035,1985,2017-08-22,ETENDU
73329001,7491.0,CHAMBERY-AIX,45.641333,5.878,235,1973-07-01,RADOME
74014002,,LES CARROZ,46.024667,6.644,1151,1996-05-01,ETENDU
74014004,,FLAINE_SAPC,46.002833,6.697167,1611,2015-07-02,ETENDU
74024001,,AYZE,46.0795,6.431333,449,1938-06-01,ETENDU
74035001,,BLOYE,45.821667,5.944667,375,1995-08-01,ETENDU
74042003,,BONNEVILLE,46.0685,6.399833,453,2003-05-01,RADOME
74045001,,LE BOUCHET_SAPC,45.7995,6.367667,925,2015-09-23,ETENDU
74051002,,CERCIER,46.031833,6.0435,492,1993-02-01,ETENDU
74056001,7469.0,CHAMONIX,45.9295,6.8775,1042,1876-01-01,RADOME
74056005,,LE TOUR,46.003833,6.9485,1500,1985-11-01,RADOME
74056006,,AIGUILLE DU MIDI,45.8785,6.8875,3845,1989-10-01,ETENDU
74056405,,AIGUILLES ROUGES-NIVOSE,45.986333,6.896833,2365,1983-01-25,ETENDU
74056421,,COUVERCLE-NIVOSE,45.909667,6.958833,2758,2023-05-24,ETENDU
74060001,,CHAPELLE SAINT-MAURICE_SAPC,45.782333,6.152167,970,2008-05-27,ETENDU
74063002,,CHATEL,46.255833,6.818833,1155,1958-01-01,ETENDU
74083002,,COMBLOUX,45.892833,6.626667,1183,1982-10-01,ETENDU
74087001,,CONTAMINE-SUR- ARVE,46.128667,6.34,452,1944-07-01,ETENDU
74093001,,CRAN-GEVRIER,45.910833,6.107833,426,1976-02-01,ETENDU
74105002,,DOUVAINE SA,46.302333,6.318333,470,2009-03-18,ETENDU
74116004,,COL D'EVIRES,46.047167,6.264,789,2020-01-17,ETENDU
74119002,,EVIAN,46.3965,6.5665,395,1990-01-01,ETENDU
74119003,,EVIAN SA,46.382333,6.5825,725,2002-05-01,RADOME
74133001,,GAILLARD,46.176,6.210333,399,1987-08-01,ETENDU
74135001,,GIEZ,45.762667,6.255333,478,2008-06-01,ETENDU
74136005,,LE GRAND-BORNAND,45.973333,6.471833,1430,2005-07-20,RADOME
74137001,,GROISY_SAPC,46.012667,6.1745,670,1963-07-01,ETENDU
74143003,,HOUCHES (LES),45.8925,6.800667,1004,1934-01-01,ETENDU
74182001,7490.0,MEYTHET,45.928167,6.094,455,1970-08-01,RADOME
74191003,,LE PLENEY,46.168333,6.692833,1515,1995-10-01,RADOME
74203001,,NOVEL,46.368833,6.79,949,1935-01-01,ETENDU
74211002,,PERS JUSSY,46.098,6.2605,747,1998-04-01,ETENDU
74221001,,REPOSOIR (LE),46.011333,6.5355,975,1952-12-01,ETENDU
74236002,,MONT ARBOIS,45.855333,6.669,1833,1991-01-01,RADOME
74256001,,SALLANCHES,45.931667,6.640333,542,1870-01-01,ETENDU
74258002,,SAMOENS,46.086667,6.726667,785,1860-01-01,ETENDU
74266001,,SERVOZ,45.931167,6.767333,815,1992-06-01,ETENDU
74281001,,THONON-INRAE,46.366667,6.455,376,1935-09-01,ETENDU
74285002,,USINENS SA,46.013,5.8445,452,2004-09-01,RADOME
74286001,,VACHERESSE,46.316333,6.669833,790,1983-01-01,ETENDU
74290003,,VALLORCINE,46.0205,6.919167,1326,2022-10-07,ETENDU
75106001,,LUXEMBOURG,48.844667,2.333833,46,1955-03-01,ETENDU
75107005,,TOUR EIFFEL,48.858333,2.2945,330,1996-07-01,ETENDU
75110001,,LARIBOISIERE,48.882833,2.352,55,1912-12-01,ETENDU
75114001,7156.0,PARIS-MONTSOURIS,48.821667,2.337833,75,1872-06-17,RADOME
75114007,,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75,2016-06-02,ETENDU
75116008,,LONGCHAMP,48.854833,2.233667,27,2007-03-01,RADOME
76116001,7037.0,ROUEN-BOOS,49.3895,1.178333,156,1968-03-01,RADOME
76130001,,BOUELLES,49.733167,1.5025,232,2005-03-01,RADOME
76171001,,LA CHAPELLE-SAINT-OUEN_SAPC,49.538167,1.439833,197,2014-04-01,ETENDU
76208001,,CUY SAINT FIACRE_SAPC,49.507833,1.716,104,2014-04-10,ETENDU
76217001,7040.0,DIEPPE,49.932833,1.09,40,1945-01-01,RADOME
76228001,,ECTOT LES BAONS,49.646667,0.816667,150,2005-03-01,RADOME
76255002,,EU,50.058,1.421,13,1988-01-01,ETENDU
76259001,7033.0,FECAMP,49.767167,0.369167,104,1946-01-01,ETENDU
76276001,,FORGES,49.6025,1.5225,160,1866-01-01,ETENDU
76302002,,GODERVILLE,49.642333,0.368167,118,1948-10-01,ETENDU
76378001,,JUMIEGES,49.435833,0.820833,30,1961-11-01,ETENDU
76473001,,NOTRE-DAME DE BLIQUETUIT,49.494,0.770667,4,2006-01-12,RADOME
76481001,7046.0,OCTEVILLE,49.533,0.091667,90,1994-01-01,RADOME
76540009,,ROUEN - JARDIN,49.422667,1.077333,21,1977-01-01,ETENDU
76552001,7028.0,CAP-DE-LA-HEVE,49.509,0.071167,100,1880-01-01,ETENDU
76582001,,ST-GERMAIN-D'ETABLES,49.8395,1.167167,22,1970-01-01,ETENDU
76679001,,SOMMESNIL,49.7125,0.672,117,1971-01-01,ETENDU
76746001,,VINNEMERVILLE,49.8145,0.567667,86,2016-10-26,RADOME
77054001,,LA BROSSE-MX,48.351667,3.023333,77,1973-01-01,RADOME
77084001,,CHANGIS,48.964667,3.011833,70,1998-06-01,RADOME
77113002,,CHEVRU,48.726833,3.203333,158,1990-10-01,RADOME
77148002,,CROUY-SUR-OURCQ,49.092833,3.070333,62,1952-03-01,ETENDU
77159001,,DONNEMARIE,48.474667,3.1265,97,1912-05-01,ETENDU
77186002,,FONTAINEBLEAU_SAPC,48.406,2.6785,84,1953-09-01,ETENDU
77211001,,NANGIS,48.595333,3.007667,128,1992-01-01,RADOME
77239001,,JOUY-LE-CHATEL,48.6895,3.125167,135,1901-01-01,ETENDU
77306001,7153.0,MELUN,48.610333,2.6795,91,1947-02-01,RADOME
77320002,,MOUROUX_SAPC,48.847167,3.057,148,1996-11-01,ETENDU
77333003,,NEMOURS,48.27,2.715,73,1990-10-01,RADOME
77418001,,ST-LOUP-DE-NAUD,48.536167,3.210167,99,1934-01-01,ETENDU
77468001,,TORCY,48.8635,2.651,43,1993-06-01,RADOME
77489001,,VAUX-SUR-LUNAIN,48.221833,2.934667,136,1933-01-01,ETENDU
77530001,,VOULTON_SAPC,48.612667,3.350333,175,1981-10-01,ETENDU
78005002,,ACHERES,48.983167,2.126,31,1988-05-01,RADOME
78354001,,MAGNANVILLE,48.963667,1.674167,123,1995-03-01,RADOME
78380001,,MAULE,48.909167,1.8475,54,1938-11-01,ETENDU
78481001,,LE PECQ,48.887833,2.115833,27,1946-01-01,ETENDU
78486002,,LE PERRAY,48.693667,1.867,174,1970-01-01,ETENDU
78505001,,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,2018-07-20,ETENDU
78562001,,ST-LEGER_SAPC,48.706667,1.745833,176,1992-05-01,ETENDU
78620001,7146.0,TOUSSUS LE NOBLE,48.750667,2.1135,154,1947-02-01,RADOME
78621001,7145.0,TRAPPES,48.774333,2.009833,167,1904-01-01,RADOME
78640001,7147.0,VILLACOUBLAY,48.7725,2.204,174,1946-11-01,RADOME
78646002,,VERSAILLES- INRAE,48.803333,2.09,121,1932-02-01,ETENDU
79017001,,NUEIL-LES-AUBIERS,46.941167,-0.584167,118,1938-03-01,ETENDU
79049004,,BRESSUIRE,46.839833,-0.515833,191,1990-07-01,RADOME
79079013,,MAULEON_SAPC,46.928833,-0.757833,150,2015-10-19,ETENDU
79134001,,GLENAY_SAPC,46.856333,-0.253667,121,1951-01-01,ETENDU
79148001,,LEZAY,46.259,-0.011667,128,1877-01-01,ETENDU
79174002,,MELLE,46.235,-0.151333,136,1989-03-01,RADOME
79176001,,MENIGOUTE_SAPC,46.494,-0.064333,138,1950-01-01,ETENDU
79191005,7330.0,NIORT,46.315833,-0.400167,57,1958-01-01,RADOME
79202003,,PARTHENAY_SAPC,46.636833,-0.261,159,1865-07-01,ETENDU
79215001,,POUGNE-HERISSON_SAPC,46.6605,-0.401833,196,1992-07-01,ETENDU
79220002,,PRIN-DEYRANCON_SAPC,46.231,-0.668667,8,2008-09-15,ETENDU
79270003,,SAINT-MAIXENT-L-ECOLE_SAPC,46.417,-0.210333,83,2008-09-08,ETENDU
79309001,,SCILLE,46.617167,-0.571167,247,2006-02-01,RADOME
79311002,,SECONDIGNY,46.605333,-0.4385,198,1957-01-01,ETENDU
79320002,,SURIN_SAPC,46.459667,-0.460333,100,2008-09-15,ETENDU
79326004,,THENEZAY STNA,46.725333,-0.020333,132,2002-05-01,RADOME
79329001,,THOUARS-STNA,46.989167,-0.207,81,1957-01-01,ETENDU
80001001,7005.0,ABBEVILLE,50.136,1.834,69,1922-05-01,RADOME
80041001,,AUMONT,49.883667,1.9295,119,1947-06-01,ETENDU
80086002,,BERNAVILLE,50.139333,2.1805,146,1988-03-01,RADOME
80182003,,CAYEUX-SUR-MER,50.187167,1.521167,4,2006-01-11,RADOME
80248001,,DOMPIERRE-SUR-AUTHIE,50.301,1.9205,36,1966-09-01,ETENDU
80253002,,DOULLENS,50.147667,2.3485,59,1926-05-01,ETENDU
80271002,,EPEHY_SAPC,50.001167,3.1215,117,1985-01-01,ETENDU
80379002,,AMIENS-GLISY,49.872,2.3825,60,1985-09-01,RADOME
80523001,7059.0,MEAULTE,49.971833,2.703833,107,1987-05-01,RADOME
80557001,,ESTREES-MONS-INRAE,49.874833,3.031167,87,1989-01-01,ETENDU
80606002,,OISEMONT_SAPC,49.956833,1.77,121,1987-12-01,ETENDU
80628001,,LE-PLESSIER-ROZAINVILLERS,49.754333,2.5545,105,1941-02-01,ETENDU
80630001,,POIX-DE-PICARDIE,49.778333,1.980167,107,1977-01-01,ETENDU
80682001,,ROUVROY-EN-SANTERRE,49.765167,2.698333,95,1993-09-01,RADOME
80713001,,SAINT-QUENTIN EN TT,50.285667,1.582333,5,1953-12-01,ETENDU
80801001,,VILLERS-CARBONNEL,49.877167,2.897667,81,1925-01-01,ETENDU
81014001,,ANGLES,43.556833,2.561667,743,1956-09-01,ETENDU
81069001,,CORDES,44.074167,1.955667,173,1942-01-01,ETENDU
81081002,,DOURGNE,43.491333,2.139667,234,1956-04-01,ETENDU
81115002,,LABASTIDE-ROUAIROUX,43.478333,2.657833,448,2003-10-01,RADOME
81140002,,LAVAUR,43.693667,1.866167,131,1985-06-01,RADOME
81182004,,MONTREDON-LABESSONNIE,43.725,2.3555,566,1985-06-01,RADOME
81192005,,MURAT SUR VEBRE,43.633333,2.8255,1022,2002-06-01,RADOME
81217002,,PUYCELSI,43.981,1.680667,260,2003-10-01,RADOME
81284001,7632.0,ALBI,43.914667,2.116333,172,1976-11-01,RADOME
81292001,,TANUS,44.107167,2.279667,537,2002-06-01,RADOME
82033005,,CASTELSARRASIN,44.087,1.129667,72,1989-03-01,RADOME
82038006,,CAYLUS,44.220167,1.704167,274,2002-05-01,RADOME
82094004,,LAUZERTE,44.271,1.1155,231,2002-05-01,RADOME
82121002,7540.0,MONTAUBAN,44.028,1.376667,106,1865-06-01,RADOME
82174001,,ST-VINCENT,44.170667,1.459667,191,1976-06-01,ETENDU
82178002,,SAVENES,43.824167,1.175,156,2001-07-01,RADOME
82180001,,SERIGNAC,43.931833,1.068333,151,1978-01-01,ETENDU
83002004,,AIGUINES_SAPC,43.7945,6.244833,563,2004-07-01,ETENDU
83004004,,LES ARCS_SAPC,43.451,6.470833,55,1997-07-01,ETENDU
83007004,,AUPS,43.641,6.1875,497,1993-01-01,ETENDU
83019002,,BORMES LES MIMOSAS,43.195167,6.379333,88,1969-11-01,RADOME
83031001,7675.0,LE LUC,43.383167,6.386167,80,1946-01-01,RADOME
83035001,,LE CASTELLET,43.252167,5.784667,417,1969-03-01,RADOME
83035002,,LE CASTELLET_SAPC,43.184,5.770167,66,1997-07-01,ETENDU
83042001,,COGOLIN_SAPC,43.261667,6.510333,31,1997-07-01,ETENDU
83043005,,COLLOBRIERES_SAPC,43.232167,6.258,128,1991-03-01,ETENDU
83044003,,COMPS-SUR-ARTUBY,43.658833,6.471333,892,1997-07-01,RADOME
83049005,,CUERS,43.247667,6.131333,72,1997-07-01,RADOME
83050007,,DRAGUIGNAN_SAPC,43.526167,6.453333,173,1996-03-01,ETENDU
83051001,,ENTRECASTEAUX,43.521333,6.252167,279,1997-07-01,RADOME
83061001,7680.0,FREJUS,43.4235,6.738,7,1919-01-01,RADOME
83061007,,FREJUS MONT VINAIGRE,43.502667,6.8155,560,2016-11-08,ETENDU
83069001,7667.0,HYERES,43.1005,6.147,2,1958-02-01,RADOME
83069002,7670.0,PORQUEROLLES,43.0,6.226833,135,1945-08-01,ETENDU
83069003,7678.0,ILE DU LEVANT,43.0325,6.469333,118,1968-05-01,RADOME
83074002,,LA MARTRE,43.770667,6.598667,967,1989-01-01,ETENDU
83075001,,LES MAYONS_SAPC,43.316833,6.358333,147,2015-08-20,ETENDU
83077001,,MEOUNES LES MONTRIEUX_SAPC,43.258,5.964833,309,1982-07-01,ETENDU
83080001,,MONS,43.694333,6.710167,878,1949-10-01,ETENDU
83083001,,MONTFORT-SUR-ARGENS_SAPC,43.469667,6.127,141,1980-01-01,ETENDU
83093005,,PLAN D'AUPS - STE BAUME_SAPC,43.342667,5.728333,605,2007-07-16,ETENDU
83101001,7677.0,CAP CAMARAT,43.2005,6.6745,107,1894-01-01,ETENDU
83102005,,REGUSSE,43.668167,6.105167,561,1997-07-01,ETENDU
83104001,,RIANS,43.618167,5.7525,390,1949-11-01,ETENDU
83116022,,ST MAXIMIN LA STE BAUME,43.4775,5.847833,294,2006-06-01,ETENDU
